"Title Comment",""
"2023/09/29 02:32:22.000","+2.88000E+01"
"2023/09/29 02:33:22.000","+2.88000E+01"
"2023/09/29 02:34:22.000","+2.88000E+01"
"2023/09/29 02:35:22.000","+2.88000E+01"
"2023/09/29 02:36:22.000","+2.87000E+01"
"2023/09/29 02:37:22.000","+2.88000E+01"
"2023/09/29 02:38:22.000","+2.88000E+01"
"2023/09/29 02:39:22.000","+2.88000E+01"
"2023/09/29 02:40:22.000","+2.88000E+01"
"2023/09/29 02:41:22.000","+2.88000E+01"
"2023/09/29 02:42:22.000","+2.87000E+01"
"2023/09/29 02:43:22.000","+2.87000E+01"
"2023/09/29 02:44:22.000","+2.88000E+01"
"2023/09/29 02:45:22.000","+2.87000E+01"
"2023/09/29 02:46:22.000","+2.88000E+01"
"2023/09/29 02:47:22.000","+2.88000E+01"
"2023/09/29 02:48:22.000","+2.88000E+01"
"2023/09/29 02:49:22.000","+2.88000E+01"
"2023/09/29 02:50:22.000","+2.88000E+01"
"2023/09/29 02:51:22.000","+2.87000E+01"
"2023/09/29 02:52:22.000","+2.88000E+01"
"2023/09/29 02:53:22.000","+2.87000E+01"
"2023/09/29 02:54:22.000","+2.88000E+01"
"2023/09/29 02:55:22.000","+2.88000E+01"
"2023/09/29 02:56:22.000","+2.88000E+01"
"2023/09/29 02:57:22.000","+2.88000E+01"
"2023/09/29 02:58:22.000","+2.87000E+01"
"2023/09/29 02:59:22.000","+2.87000E+01"
"2023/09/29 03:00:22.000","+2.88000E+01"
"2023/09/29 03:01:22.000","+2.88000E+01"
"2023/09/29 03:02:22.000","+2.87000E+01"
"2023/09/29 03:03:22.000","+2.87000E+01"
"2023/09/29 03:04:22.000","+2.87000E+01"
"2023/09/29 03:05:22.000","+2.87000E+01"
"2023/09/29 03:06:22.000","+2.88000E+01"
"2023/09/29 03:07:22.000","+2.87000E+01"
"2023/09/29 03:08:22.000","+2.87000E+01"
"2023/09/29 03:09:22.000","+2.87000E+01"
"2023/09/29 03:10:22.000","+2.87000E+01"
"2023/09/29 03:11:22.000","+2.87000E+01"
"2023/09/29 03:12:22.000","+2.88000E+01"
"2023/09/29 03:13:22.000","+2.88000E+01"
"2023/09/29 03:14:22.000","+2.88000E+01"
"2023/09/29 03:15:22.000","+2.88000E+01"
"2023/09/29 03:16:22.000","+2.87000E+01"
"2023/09/29 03:17:22.000","+2.87000E+01"
"2023/09/29 03:18:22.000","+2.88000E+01"
"2023/09/29 03:19:22.000","+2.87000E+01"
"2023/09/29 03:20:22.000","+2.88000E+01"
"2023/09/29 03:21:22.000","+2.88000E+01"
"2023/09/29 03:22:22.000","+2.87000E+01"
"2023/09/29 03:23:22.000","+2.87000E+01"
"2023/09/29 03:24:22.000","+2.87000E+01"
"2023/09/29 03:25:22.000","+2.88000E+01"
"2023/09/29 03:26:22.000","+2.88000E+01"
"2023/09/29 03:27:22.000","+2.88000E+01"
"2023/09/29 03:28:22.000","+2.87000E+01"
"2023/09/29 03:29:22.000","+2.87000E+01"
"2023/09/29 03:30:22.000","+2.88000E+01"
"2023/09/29 03:31:22.000","+2.87000E+01"
"2023/09/29 03:32:22.000","+2.87000E+01"
"2023/09/29 03:33:22.000","+2.88000E+01"
"2023/09/29 03:34:22.000","+2.87000E+01"
"2023/09/29 03:35:22.000","+2.88000E+01"
"2023/09/29 03:36:22.000","+2.87000E+01"
"2023/09/29 03:37:22.000","+2.87000E+01"
"2023/09/29 03:38:22.000","+2.87000E+01"
"2023/09/29 03:39:22.000","+2.87000E+01"
"2023/09/29 03:40:22.000","+2.87000E+01"
"2023/09/29 03:41:22.000","+2.87000E+01"
"2023/09/29 03:42:22.000","+2.87000E+01"
"2023/09/29 03:43:22.000","+2.88000E+01"
"2023/09/29 03:44:22.000","+2.87000E+01"
"2023/09/29 03:45:22.000","+2.87000E+01"
"2023/09/29 03:46:22.000","+2.88000E+01"
"2023/09/29 03:47:22.000","+2.88000E+01"
"2023/09/29 03:48:22.000","+2.87000E+01"
"2023/09/29 03:49:22.000","+2.87000E+01"
"2023/09/29 03:50:22.000","+2.88000E+01"
"2023/09/29 03:51:22.000","+2.87000E+01"
"2023/09/29 03:52:22.000","+2.87000E+01"
"2023/09/29 03:53:22.000","+2.87000E+01"
"2023/09/29 03:54:22.000","+2.87000E+01"
"2023/09/29 03:55:22.000","+2.87000E+01"
"2023/09/29 03:56:22.000","+2.88000E+01"
"2023/09/29 03:57:22.000","+2.87000E+01"
"2023/09/29 03:58:22.000","+2.88000E+01"
"2023/09/29 03:59:22.000","+2.87000E+01"
"2023/09/29 04:00:22.000","+2.87000E+01"
"2023/09/29 04:01:22.000","+2.87000E+01"
"2023/09/29 04:02:22.000","+2.87000E+01"
"2023/09/29 04:03:22.000","+2.87000E+01"
"2023/09/29 04:04:22.000","+2.88000E+01"
"2023/09/29 04:05:22.000","+2.88000E+01"
"2023/09/29 04:06:22.000","+2.87000E+01"
"2023/09/29 04:07:22.000","+2.88000E+01"
"2023/09/29 04:08:22.000","+2.88000E+01"
"2023/09/29 04:09:22.000","+2.87000E+01"
"2023/09/29 04:10:22.000","+2.88000E+01"
"2023/09/29 04:11:22.000","+2.87000E+01"
"2023/09/29 04:12:22.000","+2.87000E+01"
"2023/09/29 04:13:22.000","+2.87000E+01"
"2023/09/29 04:14:22.000","+2.87000E+01"
"2023/09/29 04:15:22.000","+2.87000E+01"
"2023/09/29 04:16:22.000","+2.88000E+01"
"2023/09/29 04:17:22.000","+2.87000E+01"
"2023/09/29 04:18:22.000","+2.88000E+01"
"2023/09/29 04:19:22.000","+2.88000E+01"
"2023/09/29 04:20:22.000","+2.87000E+01"
"2023/09/29 04:21:22.000","+2.87000E+01"
"2023/09/29 04:22:22.000","+2.87000E+01"
"2023/09/29 04:23:22.000","+2.87000E+01"
"2023/09/29 04:24:22.000","+2.87000E+01"
"2023/09/29 04:25:22.000","+2.87000E+01"
"2023/09/29 04:26:22.000","+2.87000E+01"
"2023/09/29 04:27:22.000","+2.87000E+01"
"2023/09/29 04:28:22.000","+2.87000E+01"
"2023/09/29 04:29:22.000","+2.87000E+01"
"2023/09/29 04:30:22.000","+2.87000E+01"
"2023/09/29 04:31:22.000","+2.87000E+01"
"2023/09/29 04:32:22.000","+2.87000E+01"
"2023/09/29 04:33:22.000","+2.87000E+01"
"2023/09/29 04:34:22.000","+2.87000E+01"
"2023/09/29 04:35:22.000","+2.87000E+01"
"2023/09/29 04:36:22.000","+2.87000E+01"
"2023/09/29 04:37:22.000","+2.87000E+01"
"2023/09/29 04:38:22.000","+2.87000E+01"
"2023/09/29 04:39:22.000","+2.87000E+01"
"2023/09/29 04:40:22.000","+2.88000E+01"
"2023/09/29 04:41:22.000","+2.87000E+01"
"2023/09/29 04:42:22.000","+2.87000E+01"
"2023/09/29 04:43:22.000","+2.87000E+01"
"2023/09/29 04:44:22.000","+2.87000E+01"
"2023/09/29 04:45:22.000","+2.87000E+01"
"2023/09/29 04:46:22.000","+2.87000E+01"
"2023/09/29 04:47:22.000","+2.87000E+01"
"2023/09/29 04:48:22.000","+2.87000E+01"
"2023/09/29 04:49:22.000","+2.87000E+01"
"2023/09/29 04:50:22.000","+2.87000E+01"
"2023/09/29 04:51:22.000","+2.87000E+01"
"2023/09/29 04:52:22.000","+2.87000E+01"
"2023/09/29 04:53:22.000","+2.88000E+01"
"2023/09/29 04:54:22.000","+2.87000E+01"
"2023/09/29 04:55:22.000","+2.87000E+01"
"2023/09/29 04:56:22.000","+2.87000E+01"
"2023/09/29 04:57:22.000","+2.87000E+01"
"2023/09/29 04:58:22.000","+2.87000E+01"
"2023/09/29 04:59:22.000","+2.87000E+01"
"2023/09/29 05:00:22.000","+2.87000E+01"
"2023/09/29 05:01:22.000","+2.87000E+01"
"2023/09/29 05:02:22.000","+2.87000E+01"
"2023/09/29 05:03:22.000","+2.87000E+01"
"2023/09/29 05:04:22.000","+2.87000E+01"
"2023/09/29 05:05:22.000","+2.87000E+01"
"2023/09/29 05:06:22.000","+2.87000E+01"
"2023/09/29 05:07:22.000","+2.87000E+01"
"2023/09/29 05:08:22.000","+2.87000E+01"
"2023/09/29 05:09:22.000","+2.87000E+01"
"2023/09/29 05:10:22.000","+2.87000E+01"
"2023/09/29 05:11:22.000","+2.87000E+01"
"2023/09/29 05:12:22.000","+2.87000E+01"
"2023/09/29 05:13:22.000","+2.87000E+01"
"2023/09/29 05:14:22.000","+2.87000E+01"
"2023/09/29 05:15:22.000","+2.87000E+01"
"2023/09/29 05:16:22.000","+2.87000E+01"
"2023/09/29 05:17:22.000","+2.87000E+01"
"2023/09/29 05:18:22.000","+2.87000E+01"
"2023/09/29 05:19:22.000","+2.87000E+01"
"2023/09/29 05:20:22.000","+2.87000E+01"
"2023/09/29 05:21:22.000","+2.87000E+01"
"2023/09/29 05:22:22.000","+2.87000E+01"
"2023/09/29 05:23:22.000","+2.87000E+01"
"2023/09/29 05:24:22.000","+2.87000E+01"
"2023/09/29 05:25:22.000","+2.87000E+01"
"2023/09/29 05:26:22.000","+2.87000E+01"
"2023/09/29 05:27:22.000","+2.87000E+01"
"2023/09/29 05:28:22.000","+2.87000E+01"
"2023/09/29 05:29:22.000","+2.87000E+01"
"2023/09/29 05:30:22.000","+2.87000E+01"
"2023/09/29 05:31:22.000","+2.87000E+01"
"2023/09/29 05:32:22.000","+2.87000E+01"
"2023/09/29 05:33:22.000","+2.87000E+01"
"2023/09/29 05:34:22.000","+2.87000E+01"
"2023/09/29 05:35:22.000","+2.87000E+01"
"2023/09/29 05:36:22.000","+2.87000E+01"
"2023/09/29 05:37:22.000","+2.87000E+01"
"2023/09/29 05:38:22.000","+2.87000E+01"
"2023/09/29 05:39:22.000","+2.87000E+01"
"2023/09/29 05:40:22.000","+2.87000E+01"
"2023/09/29 05:41:22.000","+2.87000E+01"
"2023/09/29 05:42:22.000","+2.87000E+01"
"2023/09/29 05:43:22.000","+2.87000E+01"
"2023/09/29 05:44:22.000","+2.87000E+01"
"2023/09/29 05:45:22.000","+2.87000E+01"
"2023/09/29 05:46:22.000","+2.87000E+01"
"2023/09/29 05:47:22.000","+2.87000E+01"
"2023/09/29 05:48:22.000","+2.87000E+01"
"2023/09/29 05:49:22.000","+2.87000E+01"
"2023/09/29 05:50:22.000","+2.87000E+01"
"2023/09/29 05:51:22.000","+2.87000E+01"
"2023/09/29 05:52:22.000","+2.87000E+01"
"2023/09/29 05:53:22.000","+2.87000E+01"
"2023/09/29 05:54:22.000","+2.87000E+01"
"2023/09/29 05:55:22.000","+2.87000E+01"
"2023/09/29 05:56:22.000","+2.87000E+01"
"2023/09/29 05:57:22.000","+2.87000E+01"
"2023/09/29 05:58:22.000","+2.87000E+01"
"2023/09/29 05:59:22.000","+2.87000E+01"
"2023/09/29 06:00:22.000","+2.87000E+01"
"2023/09/29 06:01:22.000","+2.87000E+01"
"2023/09/29 06:02:22.000","+2.87000E+01"
"2023/09/29 06:03:22.000","+2.87000E+01"
"2023/09/29 06:04:22.000","+2.87000E+01"
"2023/09/29 06:05:22.000","+2.87000E+01"
"2023/09/29 06:06:22.000","+2.87000E+01"
"2023/09/29 06:07:22.000","+2.87000E+01"
"2023/09/29 06:08:22.000","+2.87000E+01"
"2023/09/29 06:09:22.000","+2.87000E+01"
"2023/09/29 06:10:22.000","+2.87000E+01"
"2023/09/29 06:11:22.000","+2.87000E+01"
"2023/09/29 06:12:22.000","+2.87000E+01"
"2023/09/29 06:13:22.000","+2.87000E+01"
"2023/09/29 06:14:22.000","+2.87000E+01"
"2023/09/29 06:15:22.000","+2.87000E+01"
"2023/09/29 06:16:22.000","+2.87000E+01"
"2023/09/29 06:17:22.000","+2.87000E+01"
"2023/09/29 06:18:22.000","+2.87000E+01"
"2023/09/29 06:19:22.000","+2.87000E+01"
"2023/09/29 06:20:22.000","+2.87000E+01"
"2023/09/29 06:21:22.000","+2.87000E+01"
"2023/09/29 06:22:22.000","+2.87000E+01"
"2023/09/29 06:23:22.000","+2.87000E+01"
"2023/09/29 06:24:22.000","+2.87000E+01"
"2023/09/29 06:25:22.000","+2.87000E+01"
"2023/09/29 06:26:22.000","+2.87000E+01"
"2023/09/29 06:27:22.000","+2.87000E+01"
"2023/09/29 06:28:22.000","+2.87000E+01"
"2023/09/29 06:29:22.000","+2.87000E+01"
"2023/09/29 06:30:22.000","+2.87000E+01"
"2023/09/29 06:31:22.000","+2.87000E+01"
"2023/09/29 06:32:22.000","+2.87000E+01"
"2023/09/29 06:33:22.000","+2.87000E+01"
"2023/09/29 06:34:22.000","+2.87000E+01"
"2023/09/29 06:35:22.000","+2.87000E+01"
"2023/09/29 06:36:22.000","+2.87000E+01"
"2023/09/29 06:37:22.000","+2.87000E+01"
"2023/09/29 06:38:22.000","+2.87000E+01"
"2023/09/29 06:39:22.000","+2.87000E+01"
"2023/09/29 06:40:22.000","+2.87000E+01"
"2023/09/29 06:41:22.000","+2.87000E+01"
"2023/09/29 06:42:22.000","+2.87000E+01"
"2023/09/29 06:43:22.000","+2.87000E+01"
"2023/09/29 06:44:22.000","+2.87000E+01"
"2023/09/29 06:45:22.000","+2.87000E+01"
"2023/09/29 06:46:22.000","+2.86000E+01"
"2023/09/29 06:47:22.000","+2.87000E+01"
"2023/09/29 06:48:22.000","+2.87000E+01"
"2023/09/29 06:49:22.000","+2.87000E+01"
"2023/09/29 06:50:22.000","+2.87000E+01"
"2023/09/29 06:51:22.000","+2.87000E+01"
"2023/09/29 06:52:22.000","+2.86000E+01"
"2023/09/29 06:53:22.000","+2.87000E+01"
"2023/09/29 06:54:22.000","+2.87000E+01"
"2023/09/29 06:55:22.000","+2.87000E+01"
"2023/09/29 06:56:22.000","+2.87000E+01"
"2023/09/29 06:57:22.000","+2.87000E+01"
"2023/09/29 06:58:22.000","+2.87000E+01"
"2023/09/29 06:59:22.000","+2.87000E+01"
"2023/09/29 07:00:22.000","+2.87000E+01"
"2023/09/29 07:01:22.000","+2.86000E+01"
"2023/09/29 07:02:22.000","+2.87000E+01"
"2023/09/29 07:03:22.000","+2.87000E+01"
"2023/09/29 07:04:22.000","+2.87000E+01"
"2023/09/29 07:05:22.000","+2.87000E+01"
"2023/09/29 07:06:22.000","+2.87000E+01"
"2023/09/29 07:07:22.000","+2.87000E+01"
"2023/09/29 07:08:22.000","+2.87000E+01"
"2023/09/29 07:09:22.000","+2.87000E+01"
"2023/09/29 07:10:22.000","+2.87000E+01"
"2023/09/29 07:11:22.000","+2.87000E+01"
"2023/09/29 07:12:22.000","+2.87000E+01"
"2023/09/29 07:13:22.000","+2.87000E+01"
"2023/09/29 07:14:22.000","+2.87000E+01"
"2023/09/29 07:15:22.000","+2.87000E+01"
"2023/09/29 07:16:22.000","+2.87000E+01"
"2023/09/29 07:17:22.000","+2.87000E+01"
"2023/09/29 07:18:22.000","+2.87000E+01"
"2023/09/29 07:19:22.000","+2.87000E+01"
"2023/09/29 07:20:22.000","+2.87000E+01"
"2023/09/29 07:21:22.000","+2.87000E+01"
"2023/09/29 07:22:22.000","+2.87000E+01"
"2023/09/29 07:23:22.000","+2.87000E+01"
"2023/09/29 07:24:22.000","+2.87000E+01"
"2023/09/29 07:25:22.000","+2.87000E+01"
"2023/09/29 07:26:22.000","+2.87000E+01"
"2023/09/29 07:27:22.000","+2.87000E+01"
"2023/09/29 07:28:22.000","+2.87000E+01"
"2023/09/29 07:29:22.000","+2.87000E+01"
"2023/09/29 07:30:22.000","+2.87000E+01"
"2023/09/29 07:31:22.000","+2.87000E+01"
"2023/09/29 07:32:22.000","+2.87000E+01"
"2023/09/29 07:33:22.000","+2.87000E+01"
"2023/09/29 07:34:22.000","+2.87000E+01"
"2023/09/29 07:35:22.000","+2.87000E+01"
"2023/09/29 07:36:22.000","+2.87000E+01"
"2023/09/29 07:37:22.000","+2.87000E+01"
"2023/09/29 07:38:22.000","+2.87000E+01"
"2023/09/29 07:39:22.000","+2.86000E+01"
"2023/09/29 07:40:22.000","+2.86000E+01"
"2023/09/29 07:41:22.000","+2.85000E+01"
"2023/09/29 07:42:22.000","+2.85000E+01"
"2023/09/29 07:43:22.000","+2.84000E+01"
"2023/09/29 07:44:22.000","+2.83000E+01"
"2023/09/29 07:45:22.000","+2.83000E+01"
"2023/09/29 07:46:22.000","+2.82000E+01"
"2023/09/29 07:47:22.000","+2.81000E+01"
"2023/09/29 07:48:22.000","+2.81000E+01"
"2023/09/29 07:49:22.000","+2.80000E+01"
"2023/09/29 07:50:22.000","+2.79000E+01"
"2023/09/29 07:51:22.000","+2.79000E+01"
"2023/09/29 07:52:22.000","+2.79000E+01"
"2023/09/29 07:53:22.000","+2.78000E+01"
"2023/09/29 07:54:22.000","+2.78000E+01"
"2023/09/29 07:55:22.000","+2.78000E+01"
"2023/09/29 07:56:22.000","+2.77000E+01"
"2023/09/29 07:57:22.000","+2.77000E+01"
"2023/09/29 07:58:22.000","+2.76000E+01"
"2023/09/29 07:59:22.000","+2.76000E+01"
"2023/09/29 08:00:22.000","+2.76000E+01"
"2023/09/29 08:01:22.000","+2.76000E+01"
"2023/09/29 08:02:22.000","+2.76000E+01"
"2023/09/29 08:03:22.000","+2.76000E+01"
"2023/09/29 08:04:22.000","+2.76000E+01"
"2023/09/29 08:05:22.000","+2.76000E+01"
"2023/09/29 08:06:22.000","+2.76000E+01"
"2023/09/29 08:07:22.000","+2.76000E+01"
"2023/09/29 08:08:22.000","+2.76000E+01"
"2023/09/29 08:09:22.000","+2.76000E+01"
"2023/09/29 08:10:22.000","+2.76000E+01"
"2023/09/29 08:11:22.000","+2.76000E+01"
"2023/09/29 08:12:22.000","+2.76000E+01"
"2023/09/29 08:13:22.000","+2.76000E+01"
"2023/09/29 08:14:22.000","+2.76000E+01"
"2023/09/29 08:15:22.000","+2.76000E+01"
"2023/09/29 08:16:22.000","+2.75000E+01"
"2023/09/29 08:17:22.000","+2.75000E+01"
"2023/09/29 08:18:22.000","+2.75000E+01"
"2023/09/29 08:19:22.000","+2.75000E+01"
"2023/09/29 08:20:22.000","+2.74000E+01"
"2023/09/29 08:21:22.000","+2.74000E+01"
"2023/09/29 08:22:22.000","+2.75000E+01"
"2023/09/29 08:23:22.000","+2.75000E+01"
"2023/09/29 08:24:22.000","+2.77000E+01"
"2023/09/29 08:25:22.000","+2.77000E+01"
"2023/09/29 08:26:22.000","+2.78000E+01"
"2023/09/29 08:27:22.000","+2.78000E+01"
"2023/09/29 08:28:22.000","+2.78000E+01"
"2023/09/29 08:29:22.000","+2.77000E+01"
"2023/09/29 08:30:22.000","+2.77000E+01"
"2023/09/29 08:31:22.000","+2.77000E+01"
"2023/09/29 08:32:22.000","+2.78000E+01"
"2023/09/29 08:33:22.000","+2.78000E+01"
"2023/09/29 08:34:22.000","+2.77000E+01"
"2023/09/29 08:35:22.000","+2.77000E+01"
"2023/09/29 08:36:22.000","+2.76000E+01"
"2023/09/29 08:37:22.000","+2.76000E+01"
"2023/09/29 08:38:22.000","+2.77000E+01"
"2023/09/29 08:39:22.000","+2.77000E+01"
"2023/09/29 08:40:22.000","+2.77000E+01"
"2023/09/29 08:41:22.000","+2.77000E+01"
"2023/09/29 08:42:22.000","+2.76000E+01"
"2023/09/29 08:43:22.000","+2.75000E+01"
"2023/09/29 08:44:22.000","+2.74000E+01"
"2023/09/29 08:45:22.000","+2.74000E+01"
"2023/09/29 08:46:22.000","+2.74000E+01"
"2023/09/29 08:47:22.000","+2.73000E+01"
"2023/09/29 08:48:22.000","+2.73000E+01"
"2023/09/29 08:49:22.000","+2.71000E+01"
"2023/09/29 08:50:22.000","+2.71000E+01"
"2023/09/29 08:51:22.000","+2.71000E+01"
"2023/09/29 08:52:22.000","+2.71000E+01"
"2023/09/29 08:53:22.000","+2.70000E+01"
"2023/09/29 08:54:22.000","+2.70000E+01"
"2023/09/29 08:55:22.000","+2.69000E+01"
"2023/09/29 08:56:22.000","+2.69000E+01"
"2023/09/29 08:57:22.000","+2.69000E+01"
"2023/09/29 08:58:22.000","+2.69000E+01"
"2023/09/29 08:59:22.000","+2.68000E+01"
"2023/09/29 09:00:22.000","+2.67000E+01"
"2023/09/29 09:01:22.000","+2.66000E+01"
"2023/09/29 09:02:22.000","+2.65000E+01"
"2023/09/29 09:03:22.000","+2.65000E+01"
"2023/09/29 09:04:22.000","+2.65000E+01"
"2023/09/29 09:05:22.000","+2.64000E+01"
"2023/09/29 09:06:22.000","+2.63000E+01"
"2023/09/29 09:07:22.000","+2.63000E+01"
"2023/09/29 09:08:22.000","+2.62000E+01"
"2023/09/29 09:09:22.000","+2.63000E+01"
"2023/09/29 09:10:22.000","+2.63000E+01"
"2023/09/29 09:11:22.000","+2.63000E+01"
"2023/09/29 09:12:22.000","+2.63000E+01"
"2023/09/29 09:13:22.000","+2.63000E+01"
"2023/09/29 09:14:22.000","+2.62000E+01"
"2023/09/29 09:15:22.000","+2.62000E+01"
"2023/09/29 09:16:22.000","+2.61000E+01"
"2023/09/29 09:17:22.000","+2.61000E+01"
"2023/09/29 09:18:22.000","+2.61000E+01"
"2023/09/29 09:19:22.000","+2.61000E+01"
"2023/09/29 09:20:22.000","+2.61000E+01"
"2023/09/29 09:21:22.000","+2.62000E+01"
"2023/09/29 09:22:22.000","+2.62000E+01"
"2023/09/29 09:23:22.000","+2.62000E+01"
"2023/09/29 09:24:22.000","+2.62000E+01"
"2023/09/29 09:25:22.000","+2.62000E+01"
"2023/09/29 09:26:22.000","+2.63000E+01"
"2023/09/29 09:27:22.000","+2.63000E+01"
"2023/09/29 09:28:22.000","+2.63000E+01"
"2023/09/29 09:29:22.000","+2.63000E+01"
"2023/09/29 09:30:22.000","+2.63000E+01"
"2023/09/29 09:31:22.000","+2.63000E+01"
"2023/09/29 09:32:22.000","+2.63000E+01"
"2023/09/29 09:33:22.000","+2.64000E+01"
"2023/09/29 09:34:22.000","+2.67000E+01"
"2023/09/29 09:35:22.000","+2.69000E+01"
"2023/09/29 09:36:22.000","+2.72000E+01"
"2023/09/29 09:37:22.000","+2.74000E+01"
"2023/09/29 09:38:22.000","+2.75000E+01"
"2023/09/29 09:39:22.000","+2.77000E+01"
"2023/09/29 09:40:22.000","+2.78000E+01"
"2023/09/29 09:41:22.000","+2.79000E+01"
"2023/09/29 09:42:22.000","+2.80000E+01"
"2023/09/29 09:43:22.000","+2.80000E+01"
"2023/09/29 09:44:22.000","+2.81000E+01"
"2023/09/29 09:45:22.000","+2.82000E+01"
"2023/09/29 09:46:22.000","+2.82000E+01"
"2023/09/29 09:47:22.000","+2.83000E+01"
"2023/09/29 09:48:22.000","+2.83000E+01"
"2023/09/29 09:49:22.000","+2.84000E+01"
"2023/09/29 09:50:22.000","+2.84000E+01"
"2023/09/29 09:51:22.000","+2.85000E+01"
"2023/09/29 09:52:22.000","+2.85000E+01"
"2023/09/29 09:53:22.000","+2.85000E+01"
"2023/09/29 09:54:22.000","+2.86000E+01"
"2023/09/29 09:55:22.000","+2.86000E+01"
"2023/09/29 09:56:22.000","+2.86000E+01"
"2023/09/29 09:57:22.000","+2.87000E+01"
"2023/09/29 09:58:22.000","+2.87000E+01"
"2023/09/29 09:59:22.000","+2.87000E+01"
"2023/09/29 10:00:22.000","+2.88000E+01"
"2023/09/29 10:01:22.000","+2.88000E+01"
"2023/09/29 10:02:22.000","+2.88000E+01"
