"Title Comment",""
"2023/09/29 10:03:22.000","+2.88000E+01"
"2023/09/29 10:04:22.000","+2.89000E+01"
"2023/09/29 10:05:22.000","+2.89000E+01"
"2023/09/29 10:06:22.000","+2.89000E+01"
"2023/09/29 10:07:22.000","+2.90000E+01"
"2023/09/29 10:08:22.000","+2.90000E+01"
"2023/09/29 10:09:22.000","+2.90000E+01"
"2023/09/29 10:10:22.000","+2.90000E+01"
"2023/09/29 10:11:22.000","+2.91000E+01"
"2023/09/29 10:12:22.000","+2.91000E+01"
"2023/09/29 10:13:22.000","+2.91000E+01"
"2023/09/29 10:14:22.000","+2.91000E+01"
"2023/09/29 10:15:22.000","+2.91000E+01"
"2023/09/29 10:16:22.000","+2.91000E+01"
"2023/09/29 10:17:22.000","+2.92000E+01"
"2023/09/29 10:18:22.000","+2.92000E+01"
"2023/09/29 10:19:22.000","+2.92000E+01"
"2023/09/29 10:20:22.000","+2.93000E+01"
"2023/09/29 10:21:22.000","+2.93000E+01"
"2023/09/29 10:22:22.000","+2.93000E+01"
"2023/09/29 10:23:22.000","+2.93000E+01"
"2023/09/29 10:24:22.000","+2.93000E+01"
"2023/09/29 10:25:22.000","+2.93000E+01"
"2023/09/29 10:26:22.000","+2.93000E+01"
"2023/09/29 10:27:22.000","+2.94000E+01"
"2023/09/29 10:28:22.000","+2.94000E+01"
"2023/09/29 10:29:22.000","+2.94000E+01"
"2023/09/29 10:30:22.000","+2.94000E+01"
"2023/09/29 10:31:22.000","+2.94000E+01"
"2023/09/29 10:32:22.000","+2.94000E+01"
"2023/09/29 10:33:22.000","+2.95000E+01"
"2023/09/29 10:34:22.000","+2.95000E+01"
"2023/09/29 10:35:22.000","+2.94000E+01"
"2023/09/29 10:36:22.000","+2.95000E+01"
"2023/09/29 10:37:22.000","+2.95000E+01"
"2023/09/29 10:38:22.000","+2.95000E+01"
"2023/09/29 10:39:22.000","+2.95000E+01"
"2023/09/29 10:40:22.000","+2.96000E+01"
"2023/09/29 10:41:22.000","+2.95000E+01"
"2023/09/29 10:42:22.000","+2.96000E+01"
"2023/09/29 10:43:22.000","+2.95000E+01"
"2023/09/29 10:44:22.000","+2.96000E+01"
"2023/09/29 10:45:22.000","+2.96000E+01"
"2023/09/29 10:46:22.000","+2.96000E+01"
"2023/09/29 10:47:22.000","+2.96000E+01"
"2023/09/29 10:48:22.000","+2.96000E+01"
"2023/09/29 10:49:22.000","+2.96000E+01"
"2023/09/29 10:50:22.000","+2.96000E+01"
"2023/09/29 10:51:22.000","+2.96000E+01"
"2023/09/29 10:52:22.000","+2.96000E+01"
"2023/09/29 10:53:22.000","+2.96000E+01"
"2023/09/29 10:54:22.000","+2.97000E+01"
"2023/09/29 10:55:22.000","+2.97000E+01"
"2023/09/29 10:56:22.000","+2.97000E+01"
"2023/09/29 10:57:22.000","+2.97000E+01"
"2023/09/29 10:58:22.000","+2.97000E+01"
"2023/09/29 10:59:22.000","+2.97000E+01"
"2023/09/29 11:00:22.000","+2.97000E+01"
"2023/09/29 11:01:22.000","+2.98000E+01"
"2023/09/29 11:02:22.000","+2.96000E+01"
"2023/09/29 11:03:22.000","+2.94000E+01"
"2023/09/29 11:04:22.000","+2.92000E+01"
"2023/09/29 11:05:22.000","+2.89000E+01"
"2023/09/29 11:06:22.000","+2.87000E+01"
"2023/09/29 11:07:22.000","+2.85000E+01"
"2023/09/29 11:08:22.000","+2.84000E+01"
"2023/09/29 11:09:22.000","+2.82000E+01"
"2023/09/29 11:10:22.000","+2.81000E+01"
"2023/09/29 11:11:22.000","+2.80000E+01"
"2023/09/29 11:12:22.000","+2.78000E+01"
"2023/09/29 11:13:22.000","+2.77000E+01"
"2023/09/29 11:14:22.000","+2.76000E+01"
"2023/09/29 11:15:22.000","+2.75000E+01"
"2023/09/29 11:16:22.000","+2.75000E+01"
"2023/09/29 11:17:22.000","+2.74000E+01"
"2023/09/29 11:18:22.000","+2.73000E+01"
"2023/09/29 11:19:22.000","+2.72000E+01"
"2023/09/29 11:20:22.000","+2.71000E+01"
"2023/09/29 11:21:22.000","+2.70000E+01"
"2023/09/29 11:22:22.000","+2.70000E+01"
"2023/09/29 11:23:22.000","+2.69000E+01"
"2023/09/29 11:24:22.000","+2.68000E+01"
"2023/09/29 11:25:22.000","+2.67000E+01"
"2023/09/29 11:26:22.000","+2.67000E+01"
"2023/09/29 11:27:22.000","+2.66000E+01"
"2023/09/29 11:28:22.000","+2.66000E+01"
"2023/09/29 11:29:22.000","+2.65000E+01"
"2023/09/29 11:30:22.000","+2.65000E+01"
"2023/09/29 11:31:22.000","+2.65000E+01"
"2023/09/29 11:32:22.000","+2.64000E+01"
"2023/09/29 11:33:22.000","+2.63000E+01"
"2023/09/29 11:34:22.000","+2.63000E+01"
"2023/09/29 11:35:22.000","+2.63000E+01"
"2023/09/29 11:36:22.000","+2.62000E+01"
"2023/09/29 11:37:22.000","+2.62000E+01"
"2023/09/29 11:38:22.000","+2.62000E+01"
"2023/09/29 11:39:22.000","+2.63000E+01"
"2023/09/29 11:40:22.000","+2.63000E+01"
"2023/09/29 11:41:22.000","+2.63000E+01"
"2023/09/29 11:42:22.000","+2.63000E+01"
"2023/09/29 11:43:22.000","+2.62000E+01"
"2023/09/29 11:44:22.000","+2.62000E+01"
"2023/09/29 11:45:22.000","+2.62000E+01"
"2023/09/29 11:46:22.000","+2.62000E+01"
"2023/09/29 11:47:22.000","+2.62000E+01"
"2023/09/29 11:48:22.000","+2.62000E+01"
"2023/09/29 11:49:22.000","+2.62000E+01"
"2023/09/29 11:50:22.000","+2.62000E+01"
"2023/09/29 11:51:22.000","+2.62000E+01"
"2023/09/29 11:52:22.000","+2.62000E+01"
"2023/09/29 11:53:22.000","+2.63000E+01"
"2023/09/29 11:54:22.000","+2.63000E+01"
"2023/09/29 11:55:22.000","+2.64000E+01"
"2023/09/29 11:56:22.000","+2.63000E+01"
"2023/09/29 11:57:22.000","+2.63000E+01"
"2023/09/29 11:58:22.000","+2.63000E+01"
"2023/09/29 11:59:22.000","+2.62000E+01"
"2023/09/29 12:00:22.000","+2.62000E+01"
"2023/09/29 12:01:22.000","+2.63000E+01"
"2023/09/29 12:02:22.000","+2.62000E+01"
"2023/09/29 12:03:22.000","+2.63000E+01"
"2023/09/29 12:04:22.000","+2.63000E+01"
"2023/09/29 12:05:22.000","+2.63000E+01"
"2023/09/29 12:06:22.000","+2.63000E+01"
"2023/09/29 12:07:22.000","+2.64000E+01"
"2023/09/29 12:08:22.000","+2.64000E+01"
"2023/09/29 12:09:22.000","+2.64000E+01"
"2023/09/29 12:10:22.000","+2.64000E+01"
"2023/09/29 12:11:22.000","+2.63000E+01"
"2023/09/29 12:12:22.000","+2.64000E+01"
"2023/09/29 12:13:22.000","+2.64000E+01"
"2023/09/29 12:14:22.000","+2.63000E+01"
"2023/09/29 12:15:22.000","+2.63000E+01"
"2023/09/29 12:16:22.000","+2.63000E+01"
"2023/09/29 12:17:22.000","+2.63000E+01"
"2023/09/29 12:18:22.000","+2.64000E+01"
"2023/09/29 12:19:22.000","+2.64000E+01"
"2023/09/29 12:20:22.000","+2.64000E+01"
"2023/09/29 12:21:22.000","+2.64000E+01"
"2023/09/29 12:22:22.000","+2.64000E+01"
"2023/09/29 12:23:22.000","+2.64000E+01"
"2023/09/29 12:24:22.000","+2.65000E+01"
"2023/09/29 12:25:22.000","+2.65000E+01"
"2023/09/29 12:26:22.000","+2.65000E+01"
"2023/09/29 12:27:22.000","+2.65000E+01"
"2023/09/29 12:28:22.000","+2.65000E+01"
"2023/09/29 12:29:22.000","+2.65000E+01"
"2023/09/29 12:30:22.000","+2.65000E+01"
"2023/09/29 12:31:22.000","+2.65000E+01"
"2023/09/29 12:32:22.000","+2.65000E+01"
"2023/09/29 12:33:22.000","+2.65000E+01"
"2023/09/29 12:34:22.000","+2.65000E+01"
"2023/09/29 12:35:22.000","+2.65000E+01"
"2023/09/29 12:36:22.000","+2.66000E+01"
"2023/09/29 12:37:22.000","+2.65000E+01"
"2023/09/29 12:38:22.000","+2.65000E+01"
"2023/09/29 12:39:22.000","+2.66000E+01"
"2023/09/29 12:40:22.000","+2.65000E+01"
"2023/09/29 12:41:22.000","+2.66000E+01"
"2023/09/29 12:42:22.000","+2.66000E+01"
"2023/09/29 12:43:22.000","+2.66000E+01"
"2023/09/29 12:44:22.000","+2.66000E+01"
"2023/09/29 12:45:22.000","+2.66000E+01"
"2023/09/29 12:46:22.000","+2.66000E+01"
"2023/09/29 12:47:22.000","+2.66000E+01"
"2023/09/29 12:48:22.000","+2.66000E+01"
"2023/09/29 12:49:22.000","+2.67000E+01"
"2023/09/29 12:50:22.000","+2.68000E+01"
"2023/09/29 12:51:22.000","+2.68000E+01"
"2023/09/29 12:52:22.000","+2.69000E+01"
"2023/09/29 12:53:22.000","+2.69000E+01"
"2023/09/29 12:54:22.000","+2.69000E+01"
"2023/09/29 12:55:22.000","+2.69000E+01"
"2023/09/29 12:56:22.000","+2.69000E+01"
"2023/09/29 12:57:22.000","+2.69000E+01"
"2023/09/29 12:58:22.000","+2.69000E+01"
"2023/09/29 12:59:22.000","+2.69000E+01"
"2023/09/29 13:00:22.000","+2.69000E+01"
"2023/09/29 13:01:22.000","+2.69000E+01"
"2023/09/29 13:02:22.000","+2.69000E+01"
"2023/09/29 13:03:22.000","+2.68000E+01"
"2023/09/29 13:04:22.000","+2.68000E+01"
"2023/09/29 13:05:22.000","+2.67000E+01"
"2023/09/29 13:06:22.000","+2.67000E+01"
"2023/09/29 13:07:22.000","+2.67000E+01"
"2023/09/29 13:08:22.000","+2.67000E+01"
"2023/09/29 13:09:22.000","+2.66000E+01"
"2023/09/29 13:10:22.000","+2.66000E+01"
"2023/09/29 13:11:22.000","+2.67000E+01"
"2023/09/29 13:12:22.000","+2.68000E+01"
"2023/09/29 13:13:22.000","+2.68000E+01"
"2023/09/29 13:14:22.000","+2.68000E+01"
"2023/09/29 13:15:22.000","+2.69000E+01"
"2023/09/29 13:16:22.000","+2.68000E+01"
"2023/09/29 13:17:22.000","+2.68000E+01"
"2023/09/29 13:18:22.000","+2.68000E+01"
"2023/09/29 13:19:22.000","+2.68000E+01"
"2023/09/29 13:20:22.000","+2.68000E+01"
"2023/09/29 13:21:22.000","+2.69000E+01"
"2023/09/29 13:22:22.000","+2.68000E+01"
"2023/09/29 13:23:22.000","+2.68000E+01"
"2023/09/29 13:24:22.000","+2.68000E+01"
"2023/09/29 13:25:22.000","+2.68000E+01"
"2023/09/29 13:26:22.000","+2.69000E+01"
"2023/09/29 13:27:22.000","+2.69000E+01"
"2023/09/29 13:28:22.000","+2.69000E+01"
"2023/09/29 13:29:22.000","+2.69000E+01"
"2023/09/29 13:30:22.000","+2.69000E+01"
"2023/09/29 13:31:22.000","+2.69000E+01"
"2023/09/29 13:32:22.000","+2.71000E+01"
"2023/09/29 13:33:22.000","+2.73000E+01"
"2023/09/29 13:34:22.000","+2.75000E+01"
"2023/09/29 13:35:22.000","+2.78000E+01"
"2023/09/29 13:36:22.000","+2.81000E+01"
"2023/09/29 13:37:22.000","+2.83000E+01"
"2023/09/29 13:38:22.000","+2.84000E+01"
"2023/09/29 13:39:22.000","+2.85000E+01"
"2023/09/29 13:40:22.000","+2.86000E+01"
"2023/09/29 13:41:22.000","+2.87000E+01"
"2023/09/29 13:42:22.000","+2.88000E+01"
"2023/09/29 13:43:22.000","+2.89000E+01"
"2023/09/29 13:44:22.000","+2.89000E+01"
"2023/09/29 13:45:22.000","+2.89000E+01"
"2023/09/29 13:46:22.000","+2.90000E+01"
"2023/09/29 13:47:22.000","+2.90000E+01"
"2023/09/29 13:48:22.000","+2.91000E+01"
"2023/09/29 13:49:22.000","+2.91000E+01"
"2023/09/29 13:50:22.000","+2.92000E+01"
"2023/09/29 13:51:22.000","+2.92000E+01"
"2023/09/29 13:52:22.000","+2.93000E+01"
"2023/09/29 13:53:22.000","+2.93000E+01"
"2023/09/29 13:54:22.000","+2.94000E+01"
"2023/09/29 13:55:22.000","+2.94000E+01"
"2023/09/29 13:56:22.000","+2.94000E+01"
"2023/09/29 13:57:22.000","+2.94000E+01"
"2023/09/29 13:58:22.000","+2.95000E+01"
"2023/09/29 13:59:22.000","+2.95000E+01"
"2023/09/29 14:00:22.000","+2.95000E+01"
"2023/09/29 14:01:22.000","+2.95000E+01"
"2023/09/29 14:02:22.000","+2.96000E+01"
"2023/09/29 14:03:22.000","+2.96000E+01"
"2023/09/29 14:04:22.000","+2.96000E+01"
"2023/09/29 14:05:22.000","+2.96000E+01"
"2023/09/29 14:06:22.000","+2.96000E+01"
"2023/09/29 14:07:22.000","+2.96000E+01"
"2023/09/29 14:08:22.000","+2.96000E+01"
"2023/09/29 14:09:22.000","+2.97000E+01"
"2023/09/29 14:10:22.000","+2.97000E+01"
"2023/09/29 14:11:22.000","+2.97000E+01"
"2023/09/29 14:12:22.000","+2.96000E+01"
"2023/09/29 14:13:22.000","+2.96000E+01"
"2023/09/29 14:14:22.000","+2.96000E+01"
"2023/09/29 14:15:22.000","+2.97000E+01"
"2023/09/29 14:16:22.000","+2.97000E+01"
"2023/09/29 14:17:22.000","+2.97000E+01"
"2023/09/29 14:18:22.000","+2.97000E+01"
"2023/09/29 14:19:22.000","+2.97000E+01"
"2023/09/29 14:20:22.000","+2.98000E+01"
"2023/09/29 14:21:22.000","+2.98000E+01"
"2023/09/29 14:22:22.000","+2.98000E+01"
"2023/09/29 14:23:22.000","+2.98000E+01"
"2023/09/29 14:24:22.000","+2.98000E+01"
"2023/09/29 14:25:22.000","+2.98000E+01"
"2023/09/29 14:26:22.000","+2.98000E+01"
"2023/09/29 14:27:22.000","+2.98000E+01"
"2023/09/29 14:28:22.000","+2.98000E+01"
"2023/09/29 14:29:22.000","+2.98000E+01"
"2023/09/29 14:30:22.000","+2.98000E+01"
"2023/09/29 14:31:22.000","+2.98000E+01"
"2023/09/29 14:32:22.000","+2.98000E+01"
"2023/09/29 14:33:22.000","+2.98000E+01"
"2023/09/29 14:34:22.000","+2.98000E+01"
"2023/09/29 14:35:22.000","+2.98000E+01"
"2023/09/29 14:36:22.000","+2.98000E+01"
"2023/09/29 14:37:22.000","+2.98000E+01"
"2023/09/29 14:38:22.000","+2.98000E+01"
"2023/09/29 14:39:22.000","+2.98000E+01"
"2023/09/29 14:40:22.000","+2.98000E+01"
"2023/09/29 14:41:22.000","+2.98000E+01"
"2023/09/29 14:42:22.000","+2.98000E+01"
"2023/09/29 14:43:22.000","+2.98000E+01"
"2023/09/29 14:44:22.000","+2.98000E+01"
"2023/09/29 14:45:22.000","+2.98000E+01"
"2023/09/29 14:46:22.000","+2.99000E+01"
"2023/09/29 14:47:22.000","+2.99000E+01"
"2023/09/29 14:48:22.000","+2.99000E+01"
"2023/09/29 14:49:22.000","+2.99000E+01"
"2023/09/29 14:50:22.000","+2.99000E+01"
"2023/09/29 14:51:22.000","+2.99000E+01"
"2023/09/29 14:52:22.000","+2.99000E+01"
"2023/09/29 14:53:22.000","+2.99000E+01"
"2023/09/29 14:54:22.000","+2.99000E+01"
"2023/09/29 14:55:22.000","+2.99000E+01"
"2023/09/29 14:56:22.000","+2.99000E+01"
"2023/09/29 14:57:22.000","+3.00000E+01"
"2023/09/29 14:58:22.000","+3.00000E+01"
"2023/09/29 14:59:22.000","+2.99000E+01"
"2023/09/29 15:00:22.000","+3.00000E+01"
"2023/09/29 15:01:22.000","+2.99000E+01"
"2023/09/29 15:02:22.000","+2.98000E+01"
"2023/09/29 15:03:22.000","+2.96000E+01"
"2023/09/29 15:04:22.000","+2.94000E+01"
"2023/09/29 15:05:22.000","+2.91000E+01"
"2023/09/29 15:06:22.000","+2.89000E+01"
"2023/09/29 15:07:22.000","+2.87000E+01"
"2023/09/29 15:08:22.000","+2.85000E+01"
"2023/09/29 15:09:22.000","+2.84000E+01"
"2023/09/29 15:10:22.000","+2.82000E+01"
"2023/09/29 15:11:22.000","+2.81000E+01"
"2023/09/29 15:12:22.000","+2.80000E+01"
"2023/09/29 15:13:22.000","+2.79000E+01"
"2023/09/29 15:14:22.000","+2.78000E+01"
"2023/09/29 15:15:22.000","+2.77000E+01"
"2023/09/29 15:16:22.000","+2.77000E+01"
"2023/09/29 15:17:22.000","+2.76000E+01"
"2023/09/29 15:18:22.000","+2.76000E+01"
"2023/09/29 15:19:22.000","+2.75000E+01"
"2023/09/29 15:20:22.000","+2.75000E+01"
"2023/09/29 15:21:22.000","+2.74000E+01"
"2023/09/29 15:22:22.000","+2.73000E+01"
"2023/09/29 15:23:22.000","+2.73000E+01"
"2023/09/29 15:24:22.000","+2.73000E+01"
"2023/09/29 15:25:22.000","+2.72000E+01"
"2023/09/29 15:26:22.000","+2.72000E+01"
"2023/09/29 15:27:22.000","+2.72000E+01"
"2023/09/29 15:28:22.000","+2.72000E+01"
"2023/09/29 15:29:22.000","+2.71000E+01"
"2023/09/29 15:30:22.000","+2.72000E+01"
"2023/09/29 15:31:22.000","+2.71000E+01"
"2023/09/29 15:32:22.000","+2.72000E+01"
"2023/09/29 15:33:22.000","+2.72000E+01"
"2023/09/29 15:34:22.000","+2.71000E+01"
"2023/09/29 15:35:22.000","+2.71000E+01"
"2023/09/29 15:36:22.000","+2.72000E+01"
"2023/09/29 15:37:22.000","+2.71000E+01"
"2023/09/29 15:38:22.000","+2.71000E+01"
"2023/09/29 15:39:22.000","+2.71000E+01"
"2023/09/29 15:40:22.000","+2.71000E+01"
"2023/09/29 15:41:22.000","+2.71000E+01"
"2023/09/29 15:42:22.000","+2.71000E+01"
"2023/09/29 15:43:22.000","+2.71000E+01"
"2023/09/29 15:44:22.000","+2.71000E+01"
"2023/09/29 15:45:22.000","+2.70000E+01"
"2023/09/29 15:46:22.000","+2.70000E+01"
"2023/09/29 15:47:22.000","+2.70000E+01"
"2023/09/29 15:48:22.000","+2.70000E+01"
"2023/09/29 15:49:22.000","+2.70000E+01"
"2023/09/29 15:50:22.000","+2.70000E+01"
"2023/09/29 15:51:22.000","+2.70000E+01"
"2023/09/29 15:52:22.000","+2.70000E+01"
"2023/09/29 15:53:22.000","+2.70000E+01"
"2023/09/29 15:54:22.000","+2.70000E+01"
"2023/09/29 15:55:22.000","+2.70000E+01"
"2023/09/29 15:56:22.000","+2.70000E+01"
"2023/09/29 15:57:22.000","+2.70000E+01"
"2023/09/29 15:58:22.000","+2.70000E+01"
"2023/09/29 15:59:22.000","+2.70000E+01"
"2023/09/29 16:00:22.000","+2.70000E+01"
"2023/09/29 16:01:22.000","+2.70000E+01"
"2023/09/29 16:02:22.000","+2.70000E+01"
"2023/09/29 16:03:22.000","+2.70000E+01"
"2023/09/29 16:04:22.000","+2.70000E+01"
"2023/09/29 16:05:22.000","+2.70000E+01"
"2023/09/29 16:06:22.000","+2.70000E+01"
"2023/09/29 16:07:22.000","+2.70000E+01"
"2023/09/29 16:08:22.000","+2.70000E+01"
"2023/09/29 16:09:22.000","+2.69000E+01"
"2023/09/29 16:10:22.000","+2.70000E+01"
"2023/09/29 16:11:22.000","+2.70000E+01"
"2023/09/29 16:12:22.000","+2.69000E+01"
"2023/09/29 16:13:22.000","+2.69000E+01"
"2023/09/29 16:14:22.000","+2.69000E+01"
"2023/09/29 16:15:22.000","+2.70000E+01"
"2023/09/29 16:16:22.000","+2.69000E+01"
"2023/09/29 16:17:22.000","+2.69000E+01"
"2023/09/29 16:18:22.000","+2.69000E+01"
"2023/09/29 16:19:22.000","+2.68000E+01"
"2023/09/29 16:20:22.000","+2.68000E+01"
"2023/09/29 16:21:22.000","+2.68000E+01"
"2023/09/29 16:22:22.000","+2.68000E+01"
"2023/09/29 16:23:22.000","+2.68000E+01"
"2023/09/29 16:24:22.000","+2.68000E+01"
"2023/09/29 16:25:22.000","+2.69000E+01"
"2023/09/29 16:26:22.000","+2.68000E+01"
"2023/09/29 16:27:22.000","+2.67000E+01"
"2023/09/29 16:28:22.000","+2.66000E+01"
"2023/09/29 16:29:22.000","+2.65000E+01"
"2023/09/29 16:30:22.000","+2.65000E+01"
"2023/09/29 16:31:22.000","+2.63000E+01"
"2023/09/29 16:32:22.000","+2.63000E+01"
"2023/09/29 16:33:22.000","+2.65000E+01"
"2023/09/29 16:34:22.000","+2.68000E+01"
"2023/09/29 16:35:22.000","+2.71000E+01"
"2023/09/29 16:36:22.000","+2.73000E+01"
"2023/09/29 16:37:22.000","+2.75000E+01"
"2023/09/29 16:38:22.000","+2.77000E+01"
"2023/09/29 16:39:22.000","+2.79000E+01"
"2023/09/29 16:40:22.000","+2.80000E+01"
"2023/09/29 16:41:22.000","+2.81000E+01"
"2023/09/29 16:42:22.000","+2.82000E+01"
"2023/09/29 16:43:22.000","+2.83000E+01"
"2023/09/29 16:44:22.000","+2.84000E+01"
"2023/09/29 16:45:22.000","+2.85000E+01"
"2023/09/29 16:46:22.000","+2.85000E+01"
"2023/09/29 16:47:22.000","+2.86000E+01"
"2023/09/29 16:48:22.000","+2.86000E+01"
"2023/09/29 16:49:22.000","+2.87000E+01"
"2023/09/29 16:50:22.000","+2.87000E+01"
"2023/09/29 16:51:22.000","+2.88000E+01"
"2023/09/29 16:52:22.000","+2.88000E+01"
"2023/09/29 16:53:22.000","+2.88000E+01"
"2023/09/29 16:54:22.000","+2.88000E+01"
"2023/09/29 16:55:22.000","+2.89000E+01"
"2023/09/29 16:56:22.000","+2.89000E+01"
"2023/09/29 16:57:22.000","+2.90000E+01"
"2023/09/29 16:58:22.000","+2.90000E+01"
"2023/09/29 16:59:22.000","+2.90000E+01"
"2023/09/29 17:00:22.000","+2.91000E+01"
"2023/09/29 17:01:22.000","+2.91000E+01"
"2023/09/29 17:02:22.000","+2.91000E+01"
"2023/09/29 17:03:22.000","+2.91000E+01"
"2023/09/29 17:04:22.000","+2.92000E+01"
"2023/09/29 17:05:22.000","+2.92000E+01"
"2023/09/29 17:06:22.000","+2.92000E+01"
"2023/09/29 17:07:22.000","+2.93000E+01"
"2023/09/29 17:08:22.000","+2.93000E+01"
"2023/09/29 17:09:22.000","+2.93000E+01"
"2023/09/29 17:10:22.000","+2.93000E+01"
"2023/09/29 17:11:22.000","+2.93000E+01"
"2023/09/29 17:12:22.000","+2.94000E+01"
"2023/09/29 17:13:22.000","+2.93000E+01"
"2023/09/29 17:14:22.000","+2.94000E+01"
"2023/09/29 17:15:22.000","+2.94000E+01"
"2023/09/29 17:16:22.000","+2.94000E+01"
"2023/09/29 17:17:22.000","+2.94000E+01"
"2023/09/29 17:18:22.000","+2.94000E+01"
"2023/09/29 17:19:22.000","+2.94000E+01"
"2023/09/29 17:20:22.000","+2.95000E+01"
"2023/09/29 17:21:22.000","+2.95000E+01"
"2023/09/29 17:22:22.000","+2.95000E+01"
"2023/09/29 17:23:22.000","+2.95000E+01"
"2023/09/29 17:24:22.000","+2.95000E+01"
"2023/09/29 17:25:22.000","+2.95000E+01"
"2023/09/29 17:26:22.000","+2.95000E+01"
"2023/09/29 17:27:22.000","+2.96000E+01"
"2023/09/29 17:28:22.000","+2.95000E+01"
"2023/09/29 17:29:22.000","+2.96000E+01"
"2023/09/29 17:30:22.000","+2.96000E+01"
"2023/09/29 17:31:22.000","+2.96000E+01"
"2023/09/29 17:32:22.000","+2.96000E+01"
"2023/09/29 17:33:22.000","+2.96000E+01"
